id,screen_name,name,description,profile_image_url,profile_banner_url,followers_count,statuses_count,favourites_count,listed_count,verified_type,is_blue_verified,following,followed_by,created_at,url
"1012848315744993280","RealRossU","Ross Ulbricht","In prison since 2013. Please sign my clemency petition: https://t.co/GzuFxQDLYf | My art: https://t.co/DzkgnxNMNf | Account run by my wife in the free world","https://pbs.twimg.com/profile_images/1210256291710435329/fXcilzam_normal.jpg","https://pbs.twimg.com/profile_banners/1012848315744993280/1720999097",447533,477,1,1010,"null",true,true,"null","2018-06-29 17:00:31 -07:00","https://twitter.com/RealRossU"
"11004662","wor","Will Ruddick","Econo-optimist - ❤️ Common Pooled Resources & Regenerative Agriculture🌱 - Founder: @grassecon    (a/yeye)","https://pbs.twimg.com/profile_images/1653399147922219011/YBLeR5oU_normal.jpg","https://pbs.twimg.com/profile_banners/11004662/1358659134",3269,4131,5093,108,"null",true,true,true,"2007-12-09 15:30:24 -08:00","https://twitter.com/wor"
"1179086771763572736","ygg_anderson","YGG ⟠ linuxiscool.eth 🦇","🌲💎GLOBAL COORDINATION💎🌲\nDirector of Technology @kwaxala\nToken Engineering @block_science @tecmns @longtailfintech\nLead Dev @gaiaaiagent @Asami_xLunar","https://pbs.twimg.com/profile_images/1876125232366223360/U7ZvYe8u_normal.png","https://pbs.twimg.com/profile_banners/1179086771763572736/1629828761",1004,4177,9309,25,"null",true,false,"null","2019-10-01 10:32:55 -07:00","https://twitter.com/ygg_anderson"
"1295028541139177482","eulerfinance","Euler Labs🛢️🇬🇧","Lend, borrow and build without limits.\n\nDiscord: https://t.co/35B4omyo2Y","https://pbs.twimg.com/profile_images/1745107740135915520/AVyw9xJ9_normal.png","https://pbs.twimg.com/profile_banners/1295028541139177482/1704901027",50004,2060,4528,487,"Business",false,false,"null","2020-08-16 09:04:25 -07:00","https://twitter.com/eulerfinance"
"1304609819504984067","VenusProtocol","Venus Protocol","Earn, Borrow & Lend on the #1 Multichain Decentralized Money Market. https://t.co/40KgbStWSs\n\nOfficial Telegram: https://t.co/FpFHB0IH2k","https://pbs.twimg.com/profile_images/1610622448289841158/BKTv-i5R_normal.jpg","https://pbs.twimg.com/profile_banners/1304609819504984067/1734803674",227189,2740,2453,1405,"null",true,false,"null","2020-09-11 19:36:57 -07:00","https://twitter.com/VenusProtocol"
"1338433114352332801","0xVEER","VEER","Head of BD @ Mantle Network | toilet cleaner @sozuhaus","https://pbs.twimg.com/profile_images/1880669960600518656/sR5AwJXi_normal.jpg","https://pbs.twimg.com/profile_banners/1338433114352332801/1644636191",5423,12417,30701,108,"null",true,false,"null","2020-12-14 02:39:32 -08:00","https://twitter.com/0xVEER"
"1349919977210462212","0xbury","0xbury 🇺🇸","All in on Onchain Agents | Lead @Agentstarter | Curator @mempoolsg | Prev. @LongHashVC @McKinsey @INSEAD","https://pbs.twimg.com/profile_images/1869888221397848064/M7VHgf9P_normal.jpg","https://pbs.twimg.com/profile_banners/1349919977210462212/1715760771",1251,3000,6328,30,"null",true,false,"null","2021-01-14 19:23:07 -08:00","https://twitter.com/0xbury"
"1365173420019781636","tonyplasencia3","t◎ny p","Superapp @griffaindotcom | Learned @backanunderdog @blinkdotfun @uber @thumbtack | hmu tony@griffain.com","https://pbs.twimg.com/profile_images/1742415759064862720/hhhPE87f_normal.jpg","https://pbs.twimg.com/profile_banners/1365173420019781636/1737841779",30790,27915,64620,304,"null",true,false,"null","2021-02-25 21:35:04 -08:00","https://twitter.com/tonyplasencia3"
"138108708","BenGoldsmith","Ben Goldsmith","“The idea of wilderness needs no defense, only defenders.” ~ Edward Abbey","https://pbs.twimg.com/profile_images/1793189851157741568/Vsa_RQkP_normal.jpg","https://pbs.twimg.com/profile_banners/138108708/1639297665",157500,37106,73595,547,"null",true,false,"null","2010-04-28 09:59:17 -07:00","https://twitter.com/BenGoldsmith"
"1426732252768182281","notthreadguy","threadguy 👑","ai is the trade of the cycle why are you sidelined | streamer @probablynothing | @monad_xyz | partner @phantom | contact: nothreadguy@gmail.com","https://pbs.twimg.com/profile_images/1766155710432526336/cXUlVP1F_normal.jpg","https://pbs.twimg.com/profile_banners/1426732252768182281/1736500291",278705,148825,219194,3108,"null",true,true,"null","2021-08-14 19:27:42 -07:00","https://twitter.com/notthreadguy"
"1427669800982024202","neppahtitel","neppah ti tel ♡","Spirituality🍄Finance, Fitness | community: @solflare_wallet | previously @SharkyFi @RoveWorldApp | #SpacesHost | Ambassador","https://pbs.twimg.com/profile_images/1872312607895404544/qiXcIEsW_normal.jpg","https://pbs.twimg.com/profile_banners/1427669800982024202/1735229097",6283,14210,45538,47,"null",true,false,"null","2021-08-17 09:33:30 -07:00","https://twitter.com/neppahtitel"
"1440778796727091206","lordOfAFew","🍞☁⛩️ (realms/acc)","terraforming @cartridge_gg @LootRealms @ohayo_dojo @daydreamsagents","https://pbs.twimg.com/profile_images/1846857109964820480/Tbi1RmUI_normal.jpg","https://pbs.twimg.com/profile_banners/1440778796727091206/1732938184",8859,5977,13728,211,"null",true,false,"null","2021-09-22 13:43:44 -07:00","https://twitter.com/lordOfAFew"
"1445838147900764162","JimiCohen","Jimi.tgn","Tree Planting GUINNESS WORLD RECORD HODLer 🏆 ReFAI 🤝MAX IMPACT 💚1 🌳Per Follow Here & @thetreegens🟩Regen🌱Beegen🐝Treegen🌳@letsGROWdao🫶@publicnouns $TGN","https://pbs.twimg.com/profile_images/1874457084835831808/tbQIfCN__normal.jpg","https://pbs.twimg.com/profile_banners/1445838147900764162/1735964014",13574,87985,120277,94,"null",true,true,true,"2021-10-06 12:47:59 -07:00","https://twitter.com/JimiCohen"
"1450882486372913152","alpha_pls","Aylo","Research @alphapleaseHQ | TG channel updates https://t.co/Q3jLUFrk54 | Advisor @KaminoFinance","https://pbs.twimg.com/profile_images/1504139683751763971/YDAbI0Ay_normal.jpg","https://pbs.twimg.com/profile_banners/1450882486372913152/1712251828",121542,10356,17933,3957,"null",true,false,"null","2021-10-20 10:52:15 -07:00","https://twitter.com/alpha_pls"
"1466503752379244545","ReFiDAOist","ReFi DAO 🪩","👁 A Network Society to Regenerate the Earth 👁\n\nEmpowering local, bioregional, and global communities with Web3 and Regenerative Finance 🌐🤝🌐","https://pbs.twimg.com/profile_images/1495113844108234757/KIz-ugMM_normal.jpg","https://pbs.twimg.com/profile_banners/1466503752379244545/1701844148",11378,4528,6100,298,"null",true,true,true,"2021-12-02 12:25:29 -08:00","https://twitter.com/ReFiDAOist"
"1472789316292296707","SmokeyTheBera","Smokey The Bera 🐻⛓","chief smokey officer @berachain 🐻⛓ | mascot @buildabera\nI RT cool projects + stuff from the Bera eco. Likes/RTs != endorsement","https://pbs.twimg.com/profile_images/1838579532539760640/gtUopAGU_normal.jpg","https://pbs.twimg.com/profile_banners/1472789316292296707/1651296379",121216,12519,85547,728,"null",true,false,"null","2021-12-19 20:41:58 -08:00","https://twitter.com/SmokeyTheBera"
"1484677789915783177","SalvinoArmati","salvino armati","i solemnly swear that i am up to no good · founder @yapsterxyz","https://pbs.twimg.com/profile_images/1490373606290997249/gRcRpAT7_normal.jpg","https://pbs.twimg.com/profile_banners/1484677789915783177/1668634750",7295,3795,14604,65,"null",true,false,"null","2022-01-21 16:02:48 -08:00","https://twitter.com/SalvinoArmati"
"1495425413090357251","M0R84N","M0R84N","Currently Building: @Assimilate_cc + @Raid_cc + @xdotmov | M0R84N’s Crypto & AI Dev Co | @Pavia_io (exited) | AI Obsessed | Connect via: https://t.co/HRvh8IYG3u","https://pbs.twimg.com/profile_images/1878358323784814592/k4wBBmAK_normal.jpg","https://pbs.twimg.com/profile_banners/1495425413090357251/1735823783",118146,2243,5076,31,"Business",true,false,"null","2022-02-20 07:50:04 -08:00","https://twitter.com/M0R84N"
"1499522644483325952","SmokeAwayyy","Smoke-away","Nostalgia for the Future.","https://pbs.twimg.com/profile_images/1535493957953589249/qFzu0Dqt_normal.jpg","https://pbs.twimg.com/profile_banners/1499522644483325952/1687292157",157205,22045,69963,1401,"null",true,false,"null","2022-03-03 15:11:35 -08:00","https://twitter.com/SmokeAwayyy"
"1567308942920884225","sozuhaus","sozu haus","builder residency | @0xMantle initiative","https://pbs.twimg.com/profile_images/1877900845053833216/z-APmODF_normal.jpg","https://pbs.twimg.com/profile_banners/1567308942920884225/1668658703",3375,1968,4328,13,"null",true,false,"null","2022-09-06 17:30:13 -07:00","https://twitter.com/sozuhaus"
"1569767399104331776","PublicNouns","Public Nouns","Public Nouns for Public Goods\n(⌐◨-◨, ⌐◨-◨)","https://pbs.twimg.com/profile_images/1576701761103966210/tRVx6Mxx_normal.jpg","https://pbs.twimg.com/profile_banners/1569767399104331776/1664398136",2161,2902,2945,37,"null",true,true,"null","2022-09-13 12:19:48 -07:00","https://twitter.com/PublicNouns"
"15809138","jonwu_","jonathan(love)wu","🇺🇸 investing $1m in the earliest founders in crypto and beyond @asylumventures. storytelling @fortyiq. ❤️ @maggielove_","https://pbs.twimg.com/profile_images/1558214372446670849/bG5OJUFq_normal.jpg","https://pbs.twimg.com/profile_banners/15809138/1633400041",96696,10468,31574,1820,"null",true,true,"null","2008-08-11 08:14:22 -07:00","https://twitter.com/jonwu_"
"16228398","mcuban","Mark Cuban","Dunking on the pharma industry with @costplusdrugs.com, the lowest prices on meds anywhere. check it out !","https://pbs.twimg.com/profile_images/1422637130/mccigartrophy_normal.jpg","https://pbs.twimg.com/profile_banners/16228398/1398982404",9046058,8650,12038,29993,"null",true,true,"null","2008-09-10 14:12:01 -07:00","https://twitter.com/mcuban"
"1623802226878861312","LongHashX","LongHashX Accelerator","LongHashX Accelerator by @LongHashVC is one of the world's leading Web3 accelerators with the strongest network in Asia","https://pbs.twimg.com/profile_images/1626122730486771712/JRY361qE_normal.jpg","https://pbs.twimg.com/profile_banners/1623802226878861312/1706163181",3520,698,196,24,"null",true,false,"null","2023-02-09 13:53:25 -08:00","https://twitter.com/LongHashX"
"1649488414264250377","ReFiTulum","ReFi Tulum #GG22 🟢","Creating a regenerative future for Tulum & beyond. Thru community activations & rewards, decentralized Emobility -ReFi Rides, and plastic neutrality 💫🌴","https://pbs.twimg.com/profile_images/1676674619175063553/eZ504rGS_normal.jpg","https://pbs.twimg.com/profile_banners/1649488414264250377/1688347358",832,1620,2246,22,"null",false,true,"null","2023-04-21 12:01:12 -07:00","https://twitter.com/ReFiTulum"
"1748293366432006144","CryptoEternalAI","Eternal AI","The AI layer of the new internet\n\n🧠Bitcoin, AI-powered\n🧠Base, AI-powered\n🧠Arbitrum, AI-powered\n🧠Solana, AI-powered\n🧠BNB, AI-powered\n🧠Avax, AI-powered","https://pbs.twimg.com/profile_images/1875496253888589830/eUNd5B4d_normal.jpg","https://pbs.twimg.com/profile_banners/1748293366432006144/1735988387",46395,2338,5937,303,"null",true,false,"null","2024-01-19 02:36:45 -08:00","https://twitter.com/CryptoEternalAI"
"1768060214971174912","nubilanetwork","Nubila Network","Real World Data for Civilizations and Machine-AI.","https://pbs.twimg.com/profile_images/1792426537721147392/ctsj0Zhs_normal.jpg","https://pbs.twimg.com/profile_banners/1768060214971174912/1716182766",100504,974,528,38,"Business",true,false,"null","2024-03-13 16:43:16 -07:00","https://twitter.com/nubilanetwork"
"1805571071585775618","md_gaia","MD | GAIA","gaia forever","https://pbs.twimg.com/profile_images/1843265287958798336/fawEQMnt_normal.jpg","https://pbs.twimg.com/profile_banners/1805571071585775618/1737775804",130,33,29,0,"null",false,true,true,"2024-06-25 04:57:57 -07:00","https://twitter.com/md_gaia"
"1821866779464876032","honeydotfun","HoneyFun AI","The ticker is $AIBERA\n\nWe’re brining virtuals to berachain with our extended pumpfun NFT tech\n\nSticker campaign is live: https://t.co/RMfvuSN46n","https://pbs.twimg.com/profile_images/1858829020042797056/YRXqn7fM_normal.jpg","https://pbs.twimg.com/profile_banners/1821866779464876032/1724930688",12226,264,463,54,"null",true,false,"null","2024-08-09 04:11:32 -07:00","https://twitter.com/honeydotfun"
"1847711960621879296","TempestThread","Josh","Student of Life 🌱 | Custodian of Earth 🌍 | Letting go to find the way ✨","https://pbs.twimg.com/profile_images/1879685104517169152/oBUK3qQ6_normal.jpg","https://pbs.twimg.com/profile_banners/1847711960621879296/1732474396",125,551,7275,2,"null",true,false,true,"2024-10-19 11:50:57 -07:00","https://twitter.com/TempestThread"
"1853257176665714689","agentstarter","Agentstarter","The First Onchain AI Agent Accelerator & Founder Community on @base by @virtuals_io & @LongHashX\n\nApply now: https://t.co/YJqu2NBe6u","https://pbs.twimg.com/profile_images/1868645477291593728/dCO0UDLV_normal.jpg","https://pbs.twimg.com/profile_banners/1853257176665714689/1734354776",11197,50,38,221,"null",true,false,"null","2024-11-03 18:05:28 -08:00","https://twitter.com/agentstarter"
